track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Gilded Lily - Slowed + Reverb,Cults,Cults,Offering,51,68,1237754,,2022-10-26,4:18,False,https://open.spotify.com/track/1pmHy0UcUneFeyaMqQyh6V,spotify:track:1pmHy0UcUneFeyaMqQyh6V
In The Clouds,The Stormwater,The Stormwater,Weather Front,69,52,494,,2021-06-21,2:42,False,https://open.spotify.com/track/3cH75G5f24Bc7koyOlBtDg,spotify:track:3cH75G5f24Bc7koyOlBtDg
ELECTRIC WEEKEND ZONE,FLAVOR FOLEY,FLAVOR FOLEY; CircusP; KAITO,ELECTRIC WEEKEND ZONE,47,61,82041,vocaloid,2025-02-18,2:18,False,https://open.spotify.com/track/1KhIqRFVsh7VPtih0EsYyw,spotify:track:1KhIqRFVsh7VPtih0EsYyw
MINAGOROSHI,NAKISO,NAKISO,MINAGOROSHI,42,56,165567,vocaloid,2024-02-07,2:05,False,https://open.spotify.com/track/1uC5OFXAwjhtToYXezTTZj,spotify:track:1uC5OFXAwjhtToYXezTTZj
MINE,bunii,bunii,SIX,59,63,58715,,2024-10-18,0:59,True,https://open.spotify.com/track/4lhBsSmHCoXd6ZLT6Nbw9o,spotify:track:4lhBsSmHCoXd6ZLT6Nbw9o
BAKENOHANA,NAKISO,NAKISO,BAKENOHANA,55,56,165567,vocaloid,2024-10-23,1:56,False,https://open.spotify.com/track/3Nyt0xoTlordHqvBR1EvzG,spotify:track:3Nyt0xoTlordHqvBR1EvzG
"PPPP (feat. Hatsune Miku, Kasane Teto)",TAK,TAK; Hatsune Miku; Kasane Teto,PPPP,58,49,25661,vocaloid,2025-09-17,2:34,False,https://open.spotify.com/track/6J3pPfXLujwsWQpvR6XMgC,spotify:track:6J3pPfXLujwsWQpvR6XMgC
Leaves,Yavuz Grill,Yavuz Grill,Leaves,58,48,363,lounge,2025-07-04,2:32,False,https://open.spotify.com/track/7LF4crR3oEPiQDyW7Ww6cr,spotify:track:7LF4crR3oEPiQDyW7Ww6cr
She's so High,Tal Bachman,Tal Bachman,Tal Bachman,73,56,58518,,1999-02-23,3:44,False,https://open.spotify.com/track/7mnGQesk1TzQLzQ9bYWZPR,spotify:track:7mnGQesk1TzQLzQ9bYWZPR
weathergirl,FLAVOR FOLEY,FLAVOR FOLEY,weathergirl,54,61,82041,vocaloid,2024-08-19,4:18,False,https://open.spotify.com/track/2asWe7CTLmXiGRaWqHZ1rk,spotify:track:2asWe7CTLmXiGRaWqHZ1rk
Monolithic,Killington Pit,Killington Pit,Monolithic,41,30,3000,,2025-07-18,3:43,False,https://open.spotify.com/track/0N1n43MCLpleBRwskFiqcp,spotify:track:0N1n43MCLpleBRwskFiqcp
walking away (everytime),Oscar Lang,Oscar Lang,To Whom It May Concern,33,55,170578,bedroom pop,2018-08-17,1:57,False,https://open.spotify.com/track/0ZCNjE8WYUy2G5CuNoueRW,spotify:track:0ZCNjE8WYUy2G5CuNoueRW
Take Care,Drake,Drake; Rihanna,Take Care (Deluxe),77,97,102285733,rap,2011-11-15,4:37,True,https://open.spotify.com/track/124NFj84ppZ5pAxTuVQYCQ,spotify:track:124NFj84ppZ5pAxTuVQYCQ
Vampire Boys,Trillian,Trillian,Vampire Boys,32,51,82195,,2021-10-31,3:48,False,https://open.spotify.com/track/2R41kFX8kM8wG9t1QZTHXW,spotify:track:2R41kFX8kM8wG9t1QZTHXW
One Of Your Girls,Troye Sivan,Troye Sivan,Something To Give Each Other,73,75,9463009,,2023-10-13,3:01,False,https://open.spotify.com/track/5Eh1nj7IjV9lwpcKAkidyY,spotify:track:5Eh1nj7IjV9lwpcKAkidyY
Redesign Your Logo (Bonus Track),Lemon Demon,Lemon Demon,Spirit Phone,46,61,1110605,,2016-02-29,4:20,False,https://open.spotify.com/track/4ovWlaROLot6mH7PA4lryb,spotify:track:4ovWlaROLot6mH7PA4lryb
