persona,track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
ricardo,Dirty Deeds Done Dirt Cheap,AC/DC,AC/DC,Dirty Deeds Done Dirt Cheap,76,83,32890653,rock; hard rock; classic rock; rock and roll,1976-09-20,3:52,False,https://open.spotify.com/track/2d4e45fmUnguxh6yqC7gNT,spotify:track:2d4e45fmUnguxh6yqC7gNT
ricardo,Radio Ga Ga - Remastered 2011,Queen,Queen,The Works (2011 Remaster),77,86,55877058,classic rock; rock; glam rock,1984-02-27,5:48,False,https://open.spotify.com/track/1nQRg9q9uwALGzouOX5OyQ,spotify:track:1nQRg9q9uwALGzouOX5OyQ
ricardo,Cold Heart - PNAU Remix,Elton John,Elton John; Dua Lipa; PNAU,Cold Heart (PNAU Remix),82,86,15861016,,2021-08-13,3:22,False,https://open.spotify.com/track/6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz
ricardo,Step Into Christmas - Remastered 1995,Elton John,Elton John,Caribou (Remastered 1995),89,86,15861016,,1974-06-28,4:32,False,https://open.spotify.com/track/11P4sSu6BH2lAbWk1sL6cK,spotify:track:11P4sSu6BH2lAbWk1sL6cK
ricardo,Let It Be - Remastered 2009,The Beatles,The Beatles,Let It Be (Remastered),80,85,31122915,classic rock; psychedelic rock,1970-05-08,4:03,False,https://open.spotify.com/track/7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48
ricardo,Eu Te Devoro,Djavan,Djavan,Bicho Solto - O XIII,66,72,3837916,mpb,1998-03-25,4:58,False,https://open.spotify.com/track/6wky1KFF0YvgtrFaH4ep9r,spotify:track:6wky1KFF0YvgtrFaH4ep9r
ricardo,Sacrifice,Elton John,Elton John,Sleeping With The Past (Remastered with bonus tracks),77,86,15861016,,1989-08-29,5:04,False,https://open.spotify.com/track/0e3yhVeNaTfKIWQRw9U9sY,spotify:track:0e3yhVeNaTfKIWQRw9U9sY
ricardo,Sonho Meu,Dona Ivone Lara,Dona Ivone Lara; Caetano Veloso; Martinho Da Vila; Diogo Nogueira; Bruno Castro; Grupo Fundo De Quintal; Zélia Duncan; Xande de Pilares; Elba Ramalho; Reinaldo; Lu Carvalho; Arlindo Cruz; Áurea Martins; Maria Bethânia; Aline Calixto; Luiza Dionísio; Vanessa Da Mata; Criolo; Hamilton De Holanda; Teresa Cristina,"Sambabook Dona Ivone Lara, Vol. 2",66,52,305233,samba; pagode; mpb,2015-08-19,3:48,False,https://open.spotify.com/track/4wUzJax4y4a6jIhbF28LoC,spotify:track:4wUzJax4y4a6jIhbF28LoC
ricardo,Take It Easy - 2013 Remaster,Eagles,Eagles,Eagles (2013 Remaster),80,81,12357966,classic rock; yacht rock; soft rock,1972-06-01,3:31,False,https://open.spotify.com/track/4yugZvBYaoREkJKtbG08Qr,spotify:track:4yugZvBYaoREkJKtbG08Qr
ricardo,In My Life - Remastered 2009,The Beatles,The Beatles,Rubber Soul (Remastered 2009),78,85,31122915,classic rock; psychedelic rock,1965-12-03,2:26,False,https://open.spotify.com/track/3KfbEIOC7YIv90FIfNSZpo,spotify:track:3KfbEIOC7YIv90FIfNSZpo
ricardo,Lady Writer,Dire Straits,Dire Straits,Communiqué,74,80,9069986,classic rock,1979-06-15,3:44,False,https://open.spotify.com/track/2RBcYkonAofm0rYycVrCGt,spotify:track:2RBcYkonAofm0rYycVrCGt
ricardo,As Canções Que Você Fez Pra Mim - Versão remasterizada,Roberto Carlos,Roberto Carlos,O Inimitável (Remasterizado),50,72,7060890,mpb; brega; bolero,1968-04-07,3:31,False,https://open.spotify.com/track/48F4lmUxRKhH5pGrkuRzA0,spotify:track:48F4lmUxRKhH5pGrkuRzA0
ricardo,Six Blade Knife,Dire Straits,Dire Straits,Dire Straits,73,80,9069986,classic rock,1978-10-07,4:12,False,https://open.spotify.com/track/2miIOgni3EEut8pvYcxeYn,spotify:track:2miIOgni3EEut8pvYcxeYn
ricardo,"Hotel California - Live On MTV, 1994",Eagles,Eagles,Hell Freezes Over (Remaster 2018),71,81,12357966,classic rock; yacht rock; soft rock,1994-11-08,7:12,False,https://open.spotify.com/track/2GpBrAoCwt48fxjgjlzMd4,spotify:track:2GpBrAoCwt48fxjgjlzMd4
ricardo,Another One Bites The Dust - Remastered 2011,Queen,Queen,The Game (2011 Remaster),83,86,55877058,classic rock; rock; glam rock,1980-06-27,3:34,False,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,spotify:track:5vdp5UmvTsnMEMESIF2Ym7
ricardo,Miss You - Remastered,The Rolling Stones,The Rolling Stones,Some Girls,75,80,15943725,classic rock; rock,1978-06-09,4:48,False,https://open.spotify.com/track/3hJLKtTpgct9Y9wKww0BiR,spotify:track:3hJLKtTpgct9Y9wKww0BiR
ricardo,Fera Ferida,Maria Bethânia,Maria Bethânia,As Canções Que Você Fez Pra Mim,56,66,1547027,mpb; samba; bossa nova; axé,1993-01-01,3:29,False,https://open.spotify.com/track/3aRpu8CzSJTeDCNwuqLfTB,spotify:track:3aRpu8CzSJTeDCNwuqLfTB
ricardo,Tiny Dancer,Elton John,Elton John,Madman Across The Water,78,86,15861016,,1971-11-05,6:17,False,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO
ricardo,Down To The Waterline,Dire Straits,Dire Straits,Dire Straits,70,80,9069986,classic rock,1978-10-07,4:01,False,https://open.spotify.com/track/7fYKKFD0jiSlMDgG9IUs1q,spotify:track:7fYKKFD0jiSlMDgG9IUs1q
ricardo,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Elton John,Honky Chateau,84,86,15861016,,1972-05-19,4:41,False,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY
ricardo,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,The Rolling Stones,Beggars Banquet (50th Anniversary Edition),74,80,15943725,classic rock; rock,1968-12-06,6:18,False,https://open.spotify.com/track/1Ud6moTC0KyXMq1Oxfien0,spotify:track:1Ud6moTC0KyXMq1Oxfien0
ricardo,So Far Away - Remastered 1996,Dire Straits,Dire Straits,Brothers In Arms (Remastered 1996),70,80,9069986,classic rock,1985-05-13,5:06,False,https://open.spotify.com/track/4DDyybdhC9su038YIG6JDj,spotify:track:4DDyybdhC9su038YIG6JDj
ricardo,Mania De Você,Rita Lee,Rita Lee; Roberto De Carvalho,Rita Lee,68,66,1827408,mpb; brazilian rock,1979,4:55,False,https://open.spotify.com/track/6owwZC8gUvrBuygvOHaYXb,spotify:track:6owwZC8gUvrBuygvOHaYXb
ricardo,Back In Black,AC/DC,AC/DC,Back In Black,86,83,32890653,rock; hard rock; classic rock; rock and roll,1980-07-25,4:16,False,https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj
ricardo,Samba da Bênção,Maria Bethânia,Maria Bethânia; Marcel Powell,Que Falta Você Me Faz,58,66,1547027,mpb; samba; bossa nova; axé,2007-07-05,3:02,False,https://open.spotify.com/track/2moGHNaU8a4j1iowyOiYnF,spotify:track:2moGHNaU8a4j1iowyOiYnF
ricardo,New Kid in Town - 2013 Remaster,Eagles,Eagles,Hotel California (2013 Remaster),70,81,12357966,classic rock; yacht rock; soft rock,1976-12-08,5:04,False,https://open.spotify.com/track/6Zyz8lsnMFpIrCTuvGurCB,spotify:track:6Zyz8lsnMFpIrCTuvGurCB
ricardo,Bohemian Rhapsody - Remastered 2011,Queen,Queen,A Night At The Opera (2011 Remaster),83,86,55877058,classic rock; rock; glam rock,1975-11-21,5:54,False,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,spotify:track:4u7EnebtmKWzUH433cf5Qv
ricardo,Caso Sério,Rita Lee,Rita Lee; Roberto De Carvalho,Rita Lee,58,66,1827408,mpb; brazilian rock,1980-05-05,5:25,False,https://open.spotify.com/track/2HvuyQEnKR82zwfIuCBaWH,spotify:track:2HvuyQEnKR82zwfIuCBaWH
ricardo,Eu Te Devoro - Ao Vivo,Djavan,Djavan,Ária (Ao Vivo),66,72,3837916,mpb,2011-07-18,5:08,False,https://open.spotify.com/track/2Px3PZ2qq2uFpRBpfVx8A5,spotify:track:2Px3PZ2qq2uFpRBpfVx8A5
ricardo,Hey Jude - Remastered 2009,The Beatles,The Beatles,The Beatles 1967 - 1970 (Remastered),58,85,31122915,classic rock; psychedelic rock,1973-04-02,7:11,False,https://open.spotify.com/track/3m7V717IKZqZLW5qUIOxdD,spotify:track:3m7V717IKZqZLW5qUIOxdD
ricardo,Thunderstruck,AC/DC,AC/DC,The Razors Edge,88,83,32890653,rock; hard rock; classic rock; rock and roll,1990-09-24,4:52,False,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj
ricardo,Something - Remastered 2009,The Beatles,The Beatles,Abbey Road (Remastered),77,85,31122915,classic rock; psychedelic rock,1969-09-26,3:02,False,https://open.spotify.com/track/0pNeVovbiZHkulpGeOx1Gj,spotify:track:0pNeVovbiZHkulpGeOx1Gj
ricardo,Sultans Of Swing,Dire Straits,Dire Straits,Dire Straits,86,80,9069986,classic rock,1978-10-07,5:48,False,https://open.spotify.com/track/37Tmv4NnfQeb0ZgUC4fOJj,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj
ricardo,Um Amor Puro,Djavan,Djavan,"Djavan ""Ao Vivo""",68,72,3837916,mpb,1999-03-25,5:27,False,https://open.spotify.com/track/3PlKQNlbL4767rND3HnqSI,spotify:track:3PlKQNlbL4767rND3HnqSI
ricardo,We Will Rock You - Remastered 2011,Queen,Queen,News Of The World (2011 Remaster),79,86,55877058,classic rock; rock; glam rock,1977-10-28,2:02,False,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,spotify:track:4pbJqGIASGPr0ZpGpnWkDn
ricardo,"Amarelo, azul e branco",ANAVITÓRIA,ANAVITÓRIA; Rita Lee,COR,62,73,7517599,mpb; new mpb; brazilian pop,2021-01-01,3:21,False,https://open.spotify.com/track/2LOIoeI16A8jjKubPKoCSa,spotify:track:2LOIoeI16A8jjKubPKoCSa
ricardo,Lança Perfume,Rita Lee,Rita Lee; Roberto De Carvalho,Rita Hits,65,66,1827408,mpb; brazilian rock,1984-02-07,2:07,False,https://open.spotify.com/track/0rAX31FT5w3ZQbQMUSkxy8,spotify:track:0rAX31FT5w3ZQbQMUSkxy8
ricardo,Come Together - Remastered 2009,The Beatles,The Beatles,Abbey Road (Remastered),79,85,31122915,classic rock; psychedelic rock,1969-09-26,4:19,False,https://open.spotify.com/track/2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD
ricardo,One of These Nights - 2013 Remaster,Eagles,Eagles,One of These Nights (2013 Remaster),77,81,12357966,classic rock; yacht rock; soft rock,1975-06-10,4:51,False,https://open.spotify.com/track/608xszaAxVh4m7NcKJiAbF,spotify:track:608xszaAxVh4m7NcKJiAbF
ricardo,Thank God It's Christmas - Non-Album Single,Queen,Queen,The Works (Deluxe Edition 2011 Remaster),84,86,55877058,classic rock; rock; glam rock,1984-02-27,4:21,False,https://open.spotify.com/track/2xGO2UjzxeVQSIkyg98vck,spotify:track:2xGO2UjzxeVQSIkyg98vck
ricardo,Amor E Sexo,Rita Lee,Rita Lee; Roberto De Carvalho,Balacobaco,65,66,1827408,mpb; brazilian rock,2003,3:38,False,https://open.spotify.com/track/0x2C3lTa6qfceRMAUuFHQU,spotify:track:0x2C3lTa6qfceRMAUuFHQU
ricardo,Angie - Remastered 2009,The Rolling Stones,The Rolling Stones,Goats Head Soup (Remastered 2009),74,80,15943725,classic rock; rock,1973-08-31,4:32,False,https://open.spotify.com/track/1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq
ricardo,Don't Go Breaking My Heart,Elton John,Elton John; Kiki Dee,Rock Of The Westies,80,86,15861016,,1975-10-24,4:35,False,https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5
ricardo,Beast Of Burden - Remastered 1994,The Rolling Stones,The Rolling Stones,Some Girls,76,80,15943725,classic rock; rock,1978-06-09,4:25,False,https://open.spotify.com/track/77oU2rjC5XbjQfNe3bD6so,spotify:track:77oU2rjC5XbjQfNe3bD6so
ricardo,Don't Stop Me Now - Remastered 2011,Queen,Queen,Jazz (2011 Remaster),84,86,55877058,classic rock; rock; glam rock,1978-11-10,3:29,False,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,spotify:track:5T8EDUDqKcs6OSOwEsfqG7
ricardo,Alguém Me Avisou,Maria Bethânia,Maria Bethânia; Caetano Veloso; Gilberto Gil,Talismã,53,66,1547027,mpb; samba; bossa nova; axé,1980-01-01,4:23,False,https://open.spotify.com/track/3O8CXmeglY00cTXKYltBGI,spotify:track:3O8CXmeglY00cTXKYltBGI
ricardo,Goodbye Yellow Brick Road - Remastered 2014,Elton John,Elton John,Goodbye Yellow Brick Road (Remastered),76,86,15861016,,1973-10-05,3:12,False,https://open.spotify.com/track/4IRHwIZHzlHT1FQpRa5RdE,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
ricardo,Samurai (feat. Stevie Wonder),Djavan,Djavan; Stevie Wonder,Luz,64,72,3837916,mpb,1982-03-25,4:48,False,https://open.spotify.com/track/3BQAK2pnTpfZvLg2MUUU5i,spotify:track:3BQAK2pnTpfZvLg2MUUU5i
ricardo,Cheiro De Amor,Maria Bethânia,Maria Bethânia,Mel,66,66,1547027,mpb; samba; bossa nova; axé,1979-01-01,2:21,False,https://open.spotify.com/track/2dhV6VPKdqNg85vgv16xjo,spotify:track:2dhV6VPKdqNg85vgv16xjo
ricardo,Your Song,Elton John,Elton John,Elton John,81,86,15861016,,1970-04-10,4:01,False,https://open.spotify.com/track/38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1
ricardo,Here Comes The Sun - Remastered 2009,The Beatles,The Beatles,Abbey Road (Remastered),83,85,31122915,classic rock; psychedelic rock,1969-09-26,3:05,False,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2
ricardo,I Still Haven't Found What I'm Looking For,U2,U2,The Joshua Tree (Super Deluxe),80,79,13761480,rock,1987-03-03,4:37,False,https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO,spotify:track:6wpGqhRvJGNNXwWlPmkMyO
ricardo,Starman - 2012 Remaster,David Bowie,David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),81,79,11949105,glam rock; art rock,1972-06-06,4:14,False,https://open.spotify.com/track/0pQskrTITgmCMyr85tb9qq,spotify:track:0pQskrTITgmCMyr85tb9qq
ricardo,"Another Brick in the Wall, Pt. 2",Pink Floyd,Pink Floyd,The Wall,83,82,23087650,progressive rock; psychedelic rock; classic rock; art rock; rock,1979-11-30,3:58,False,https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV
ricardo,Stairway to Heaven - Remaster,Led Zeppelin,Led Zeppelin,Led Zeppelin IV (Deluxe Edition),81,78,16220256,classic rock; rock; hard rock; rock and roll,1971-11-08,8:02,False,https://open.spotify.com/track/5CQ30WqJwcep0pYcV4AMNc,spotify:track:5CQ30WqJwcep0pYcV4AMNc
ricardo,A Kind Of Magic - Remastered 2011,Queen,Queen,A Kind Of Magic (2011 Remaster),73,86,55877058,classic rock; rock; glam rock,1986-06-02,4:24,False,https://open.spotify.com/track/5RYLa5P4qweEAKq5U1gdcK,spotify:track:5RYLa5P4qweEAKq5U1gdcK
ricardo,Olha,Maria Bethânia,Maria Bethânia,As Canções Que Você Fez Pra Mim,61,66,1547027,mpb; samba; bossa nova; axé,1993-01-01,3:40,False,https://open.spotify.com/track/1ewnsEdiX9GcsclM4FvR4J,spotify:track:1ewnsEdiX9GcsclM4FvR4J
ricardo,Sina,Djavan,Djavan,Grandes Sucessos,58,72,3837916,mpb,1982,5:29,False,https://open.spotify.com/track/5gQeBRDlFEreoxtojHnzn1,spotify:track:5gQeBRDlFEreoxtojHnzn1
ricardo,Acreditar,Dona Ivone Lara,Dona Ivone Lara,Pirajá Esquina Carioca - uma Noite com a Raíz do Samba,53,52,305233,samba; pagode; mpb,1999-12-01,2:33,False,https://open.spotify.com/track/3pmYp7wfaDfr5OwHoxAR9K,spotify:track:3pmYp7wfaDfr5OwHoxAR9K
ricardo,Cuide Bem Do Seu Amor,Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Longo Caminho,62,67,2637270,brazilian rock; mpb; brazilian pop; latin rock; pop rock,2002-01-01,3:39,False,https://open.spotify.com/track/7cHgxAioHDAp7K3DfrGDVS,spotify:track:7cHgxAioHDAp7K3DfrGDVS
ricardo,Vital E Sua Moto,Os Paralamas Do Sucesso,Os Paralamas Do Sucesso,Cinema Mudo,59,67,2637270,brazilian rock; mpb; brazilian pop; latin rock; pop rock,1983-01-01,3:11,False,https://open.spotify.com/track/5XKUTawRWuTb8edaGn38gB,spotify:track:5XKUTawRWuTb8edaGn38gB
sofia,Sound of a Bite,X & Yde,X & Yde; Ydegirl; Xenia Xamanek,Sound of a Bite,5,2,332,experimental,2025-02-19,5:16,False,https://open.spotify.com/track/3JU5caFVRtBFdvOuD9Q6R6,spotify:track:3JU5caFVRtBFdvOuD9Q6R6
sofia,Enough,mark william lewis,mark william lewis,Living,30,48,34921,,2023-01-23,3:24,False,https://open.spotify.com/track/3W5WKJRwUknr2DlMe6G03K,spotify:track:3W5WKJRwUknr2DlMe6G03K
sofia,Neversafe,Ydegirl,Ydegirl,Ydegirl,6,33,8487,,2021-10-15,6:03,False,https://open.spotify.com/track/3KqajJldEMMOLqjvO2XW0p,spotify:track:3KqajJldEMMOLqjvO2XW0p
sofia,Valley song,Ydegirl,Ydegirl,Ydegirl,7,33,8487,,2021-10-15,4:07,False,https://open.spotify.com/track/70tVTFxfAPwoL9mg44meAg,spotify:track:70tVTFxfAPwoL9mg44meAg
sofia,F/W21,Lee Ikari,Lee Ikari,World Ending Teenage Equation,29,30,1867,cloud rap; experimental hip hop,2024-10-08,2:27,True,https://open.spotify.com/track/1eAAR691E927bz0K11dtc4,spotify:track:1eAAR691E927bz0K11dtc4
sofia,Williamsburg (feat. Deon Senia),Camille Keller,Camille Keller; Deon Senia,Williamsburg (feat. Deon Senia) / Shot for me (feat. Dallae),17,30,4063,,2024-06-04,2:31,True,https://open.spotify.com/track/3EfOtMycQFMjsg14eI3cZO,spotify:track:3EfOtMycQFMjsg14eI3cZO
sofia,Here's the Deal,Double Virgo,Double Virgo,Hardrive Heat Seeking,10,37,20126,shoegaze,2023-08-31,4:22,True,https://open.spotify.com/track/1VOJtOdmGfD3j3AmTERfwf,spotify:track:1VOJtOdmGfD3j3AmTERfwf
sofia,Spiral girl,Ydegirl,Ydegirl,Ydegirl,7,33,8487,,2021-10-15,3:06,False,https://open.spotify.com/track/6cBOkbIOwfREshkagMWzyn,spotify:track:6cBOkbIOwfREshkagMWzyn
sofia,Carnival Town,Michael Angelo,Michael Angelo,Anonymous-02,0,36,1266,,2010-01-01,4:55,False,https://open.spotify.com/track/6A4K4Ue20SNTjw7vLHnB9O,spotify:track:6A4K4Ue20SNTjw7vLHnB9O
sofia,Titanic,mark william lewis,mark william lewis; Sokora Violetov,Pressure / Titanic,36,48,34921,,2023-03-20,3:38,False,https://open.spotify.com/track/69tvlp8g6quolZRb86LEjE,spotify:track:69tvlp8g6quolZRb86LEjE
sofia,Still Above,mark william lewis,mark william lewis,Still Above,38,48,34921,,2025-06-18,2:28,False,https://open.spotify.com/track/2aOKR3QxNyOagxfB7V8ZVa,spotify:track:2aOKR3QxNyOagxfB7V8ZVa
sofia,Days,Joanne Robertson,Joanne Robertson,Blue Car,14,50,44569,,2023-03-10,5:32,False,https://open.spotify.com/track/5v0QsYinMaU89rPhLnFzjm,spotify:track:5v0QsYinMaU89rPhLnFzjm
sofia,No Smoking in the Hallway,Double Virgo,Double Virgo,Hardrive Heat Seeking,14,37,20126,shoegaze,2023-08-31,1:56,False,https://open.spotify.com/track/5KU6i4gwftXx4Xls2X1WHU,spotify:track:5KU6i4gwftXx4Xls2X1WHU
sofia,Jaam,Camille Keller,Camille Keller,Lack of G-LIP,24,30,4063,,2025-04-09,2:23,False,https://open.spotify.com/track/4kWELAa5GFeh2LBhh28NFm,spotify:track:4kWELAa5GFeh2LBhh28NFm
sofia,Debunker,Eterna,Eterna,Debunker,8,29,8660,,2025-01-31,3:50,False,https://open.spotify.com/track/7tBjDn4jCCVSBxxsuwN49T,spotify:track:7tBjDn4jCCVSBxxsuwN49T
sofia,Cut it out,Eterna,Eterna,Wardrove,9,29,8660,,2023-02-24,3:10,False,https://open.spotify.com/track/2nV9TI3lFtsojTrlYBI4e8,spotify:track:2nV9TI3lFtsojTrlYBI4e8
sofia,inbeth ubdream,bar italia,bar italia,Quarrel,22,47,89067,lo-fi indie,2020-09-04,1:30,False,https://open.spotify.com/track/4CHw8O0QVAPjFcNHcHpjbY,spotify:track:4CHw8O0QVAPjFcNHcHpjbY
sofia,Hardcore Hex,Double Virgo,Double Virgo,Foolish Narratives,25,37,20126,shoegaze,2022-02-06,3:36,False,https://open.spotify.com/track/3BrP0pHN2gydbAG2UsEGT5,spotify:track:3BrP0pHN2gydbAG2UsEGT5
sofia,Sin Que Temblaran Tus Manos,Eterna,Eterna,Debunker,8,29,8660,,2025-01-31,3:38,False,https://open.spotify.com/track/4R0tJ3CM82U8GF4MDr2hny,spotify:track:4R0tJ3CM82U8GF4MDr2hny
sofia,dog-tired,Camille Keller,Camille Keller,Lack of G-LIP,41,30,4063,,2025-04-09,2:21,False,https://open.spotify.com/track/4ckNiDVC9gYumzgg9qZTQH,spotify:track:4ckNiDVC9gYumzgg9qZTQH
sofia,020,untitled (halo),untitled (halo),headbanger,36,34,14336,shoegaze,2024-11-22,3:14,False,https://open.spotify.com/track/20cT7dK78lcWivtroaaumC,spotify:track:20cT7dK78lcWivtroaaumC
sofia,sKill isSue,untitled (halo),untitled (halo),sKill isSue,26,34,14336,shoegaze,2024-05-22,1:55,False,https://open.spotify.com/track/4XFSlBTvpkjvClOl57muno,spotify:track:4XFSlBTvpkjvClOl57muno
sofia,Bon Jour Mr. VIP,Michael Angelo,Michael Angelo,Michael Angelo,3,36,1266,,2015-04-28,2:33,False,https://open.spotify.com/track/4lHstKDdgj37PV4WOB5brc,spotify:track:4lHstKDdgj37PV4WOB5brc
sofia,Spit,mark william lewis,mark william lewis,Mark William Lewis,33,48,34921,,2025-09-12,2:51,True,https://open.spotify.com/track/2fZeCRJvIlyXGR7qCNKWUo,spotify:track:2fZeCRJvIlyXGR7qCNKWUo
sofia,Felt Right,Camille Keller,Camille Keller,Lack of G-LIP,22,30,4063,,2025-04-09,2:37,True,https://open.spotify.com/track/2hxRqRrDJJvdqIGQfSFuQV,spotify:track:2hxRqRrDJJvdqIGQfSFuQV
sofia,want you(nowhere),Lee Ikari,Lee Ikari,World Ending Teenage Equation,35,30,1867,cloud rap; experimental hip hop,2024-10-08,1:35,False,https://open.spotify.com/track/7kvR84WUVjYTwJemDEpEos,spotify:track:7kvR84WUVjYTwJemDEpEos
sofia,For Jasper,S.Maharba,S.Maharba,Most Forgotten,4,33,25494,plunderphonics,2015-01-31,3:56,False,https://open.spotify.com/track/0ZDW5MrMA6MsTjCprlr5SY,spotify:track:0ZDW5MrMA6MsTjCprlr5SY
sofia,Idea June,Chanel Beads,Chanel Beads,Your Day Will Come,40,48,54169,lo-fi indie,2024-04-19,1:30,False,https://open.spotify.com/track/30UGKAmsplFsEOpngWe6sz,spotify:track:30UGKAmsplFsEOpngWe6sz
sofia,Voide,S.Maharba,S.Maharba,Pure Eternal Light,7,33,25494,plunderphonics,2022-10-29,1:02,False,https://open.spotify.com/track/4h5Cdrgc1A0Z6S8eOR7JsB,spotify:track:4h5Cdrgc1A0Z6S8eOR7JsB
sofia,Pressure,mark william lewis,mark william lewis; Sokora Violetov,Pressure / Titanic,33,48,34921,,2023-03-20,3:18,False,https://open.spotify.com/track/0C8jgD7Ts7Ib4wkNvdpway,spotify:track:0C8jgD7Ts7Ib4wkNvdpway
sofia,SICKO freestyle,Dean Blunt,Dean Blunt,Roaches 2012-2019 (Deluxe Version),22,68,498037,art pop,2020-04-30,1:25,False,https://open.spotify.com/track/78FGLfJrvPsmFjSv8uqWTu,spotify:track:78FGLfJrvPsmFjSv8uqWTu
sofia,Dance with Me,Joanne Robertson,Joanne Robertson,Wildflower,7,50,44569,,2016-06-22,3:27,False,https://open.spotify.com/track/6MJpwebLQKUqSvEXP7RGV5,spotify:track:6MJpwebLQKUqSvEXP7RGV5
sofia,doomcomplex,untitled (halo),untitled (halo),Eyes Full of Tears / doomcomplex,23,34,14336,shoegaze,2025-04-02,3:02,False,https://open.spotify.com/track/5AS5EeRffMblVQAoLCcufc,spotify:track:5AS5EeRffMblVQAoLCcufc
sofia,Splinter,Eterna,Eterna,Ants,14,29,8660,,2025-06-04,3:50,False,https://open.spotify.com/track/6AWyujFSV2JYFvYrjstPxv,spotify:track:6AWyujFSV2JYFvYrjstPxv
sofia,repeat offenders,Joanne Robertson,Joanne Robertson; Dean Blunt; Elias Rønnenfelt,Backstage Raver,45,50,44569,,2024-05-27,3:04,False,https://open.spotify.com/track/3shd5Gvr4TuotVS2Q8l0GO,spotify:track:3shd5Gvr4TuotVS2Q8l0GO
sofia,Lioness,bar italia,bar italia,Some Like It Hot,36,47,89067,lo-fi indie,2025-10-17,3:16,False,https://open.spotify.com/track/4W4yGYMi9KrTOBTMNhhSXU,spotify:track:4W4yGYMi9KrTOBTMNhhSXU
sofia,Qewl,Sokora Violetov,Sokora Violetov,Qewl,31,24,2227,,2022-08-02,2:36,False,https://open.spotify.com/track/2RRnxTHnThn6zcaXM3lXE6,spotify:track:2RRnxTHnThn6zcaXM3lXE6
sofia,Defeat,Double Virgo,Double Virgo,Hardrive Heat Seeking,6,37,20126,shoegaze,2023-08-31,2:02,False,https://open.spotify.com/track/4K1zLsH499UMhp0iJKMCAf,spotify:track:4K1zLsH499UMhp0iJKMCAf
sofia,Emo Regulation,RIP Swirl,RIP Swirl; Ydegirl,Emo Regulation,29,31,9094,shoegaze,2025-05-16,2:23,False,https://open.spotify.com/track/4PjdsrYAb9CWjbtT9RUwi3,spotify:track:4PjdsrYAb9CWjbtT9RUwi3
sofia,Zodiac,Ydegirl,Ydegirl,Ydegirl,8,33,8487,,2021-10-15,3:37,True,https://open.spotify.com/track/7bQelS4OvdGWK88COPe0Vm,spotify:track:7bQelS4OvdGWK88COPe0Vm
sofia,Eyes Full of Tears,voyeur,voyeur,Eyes Full of Tears / doomcomplex,18,26,6463,lo-fi indie; shoegaze,2025-04-02,3:31,False,https://open.spotify.com/track/7MKR3GZJsgDukK9OlrLAHn,spotify:track:7MKR3GZJsgDukK9OlrLAHn
sofia,Tomorrow is Perfect,mark william lewis,mark william lewis,Skeletons Coupling,12,48,34921,,2025-08-21,6:21,False,https://open.spotify.com/track/3qDl2HHScsykkVuSRr3IEh,spotify:track:3qDl2HHScsykkVuSRr3IEh
sofia,youdoyou,Camille Keller,Camille Keller,Lack of G-LIP,26,30,4063,,2025-04-09,2:49,False,https://open.spotify.com/track/6PhTbcwSNnW6hboKmdRs9l,spotify:track:6PhTbcwSNnW6hboKmdRs9l
