track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
365 Dias (Vida Mansa),MC Marks,MC Marks; MC Ryan SP; MC Jvila; MC Bruno MS; Mc Magal; Aaron Modesto; DJ Dael; MC LUUKY,365 Dias (Vida Mansa),72,74,2404414,funk consciente; brazilian funk; trap funk,2024-09-27,8:47,False,https://open.spotify.com/track/2drZGdAOxfE2KoMGTkidmq,spotify:track:2drZGdAOxfE2KoMGTkidmq
ACENDE UM ISQUEIRO,Lu & Rayane,Lu & Rayane; Panda,ACENDE UM ISQUEIRO,72,57,14745,sertanejo; sertanejo universitário,2025-09-12,2:35,False,https://open.spotify.com/track/1PJ1xV4UHTAOlwd1fC1NOG,spotify:track:1PJ1xV4UHTAOlwd1fC1NOG
Sequência da Botação,DJ Ryder,DJ Ryder; Dj Dudu Coupper; Mc Gw,Sequência da Botação,72,57,13177,agronejo; brazilian funk,2025-03-21,2:25,False,https://open.spotify.com/track/6XX6DTK8eugxgZqmlwcvkG,spotify:track:6XX6DTK8eugxgZqmlwcvkG
Teu Preferido,DJ BRIZY,DJ BRIZY; Mc Rodrigo do CN; FreesTyle Sounds,Teu Preferido,72,56,6991,brazilian funk,2025-05-16,2:16,True,https://open.spotify.com/track/58d1Gf3p4FWKNnGuq00wXT,spotify:track:58d1Gf3p4FWKNnGuq00wXT
A Danada Me Ligando,MC Cebezinho,MC Cebezinho; DJ Oreia; MC Tuto; Love Funk; Kako,A Danada Me Ligando,72,75,2012962,brazilian funk; funk consciente; trap funk,2024-08-23,4:43,True,https://open.spotify.com/track/3H7eBmcTJyuEMStfmKuLmG,spotify:track:3H7eBmcTJyuEMStfmKuLmG
Imagina esse Cenário,Matuê,Matuê; Veigh,333,72,81,14456391,brazilian trap; trap; brazilian hip hop; trap funk,2024-09-09,2:35,True,https://open.spotify.com/track/2fjqfFUq64thFsqfKN01kS,spotify:track:2fjqfFUq64thFsqfKN01kS
Champagne,Orochi,Orochi; PL Quest; BIN; Kizzy; Mainstreet,Lobo,72,77,9096757,brazilian trap; brazilian hip hop; trap funk; trap,2021-04-29,4:05,True,https://open.spotify.com/track/5XhG8HGyxLrkJAASxLA463,spotify:track:5XhG8HGyxLrkJAASxLA463
Agora / Um Sonho Louco / Não Posso Ter Medo de Amar - Ao Vivo,Panda,Panda; Ícaro e Gilmar; Fred & Fabrício,"Panda Sem Moderação, Vol. 1 (Ao Vivo)",71,85,442396,sertanejo; sertanejo universitário,2024-10-10,6:22,False,https://open.spotify.com/track/1QibZsBeNPlYjTyc2zmInb,spotify:track:1QibZsBeNPlYjTyc2zmInb
A Grama do Vizinho - Ao Vivo,Bruno Rosa,Bruno Rosa; Jorge & Mateus,"Evolução, Vol. 1 (Ao Vivo)",71,60,134456,sertanejo; sertanejo universitário,2025-06-26,3:00,False,https://open.spotify.com/track/4gBLQeJrre7DklMZIaPXPd,spotify:track:4gBLQeJrre7DklMZIaPXPd
Enquanto Houver Razões - Ao Vivo,Jorge & Mateus,Jorge & Mateus,A Hora É Agora (Ao Vivo Em Jurerê),71,83,24792451,sertanejo; sertanejo universitário; arrocha; agronejo,2012-10-15,3:11,False,https://open.spotify.com/track/5XrvlJDg5VDxf8ezkBjUKy,spotify:track:5XrvlJDg5VDxf8ezkBjUKy
