track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
By My Own,Robot95,Robot95,By My Own,57,61,327419,mexican hip hop; latin hip hop,2019-08-16,3:40,False,https://open.spotify.com/track/1XiptdPHH8raaPDU3gdrWW,spotify:track:1XiptdPHH8raaPDU3gdrWW
a lonely star,Jhove,Jhove,falling dreams,49,58,16081,lo-fi hip hop; lo-fi; lo-fi beats,2021-02-21,3:37,False,https://open.spotify.com/track/7c1VFRJucQcoD5Lr4wWzQK,spotify:track:7c1VFRJucQcoD5Lr4wWzQK
Boardwalk,The Rollin' Deep,The Rollin' Deep,Boardwalk,45,58,27494,,2023-05-02,2:06,False,https://open.spotify.com/track/0yKuT1aQfD3scmghGoZIc3,spotify:track:0yKuT1aQfD3scmghGoZIc3
The Prophecy,Taylor Swift,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,75,100,143779242,,2024-04-19,4:09,False,https://open.spotify.com/track/18WFFUIsewmA8g31KAeo3e,spotify:track:18WFFUIsewmA8g31KAeo3e
quilted,Theo Aabel,Theo Aabel; after noon,sova,41,50,2149,lo-fi,2025-08-13,2:25,False,https://open.spotify.com/track/6SZbqGCWByCrKsTpDGMa0C,spotify:track:6SZbqGCWByCrKsTpDGMa0C
Tomorrows That Follow,ENRA,ENRA; Sleepermane,Tomorrows That Follow,50,52,7694,lo-fi hip hop; lo-fi; lo-fi beats,2020-04-20,1:48,False,https://open.spotify.com/track/3CmbDtBTbcB8r1EDi2FSV4,spotify:track:3CmbDtBTbcB8r1EDi2FSV4
Everything Gone,Mujo,Mujo; Jhove; Sweet Medicine,Better Days,50,58,30837,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2021-08-30,1:53,False,https://open.spotify.com/track/68fioc6fEksWsxWj8p73Nf,spotify:track:68fioc6fEksWsxWj8p73Nf
Garden of Dreams,Peaceful Reveries,Peaceful Reveries,Blooming Beauties & Spring Breeze,34,39,3427,,2025-05-22,2:39,False,https://open.spotify.com/track/1zp9QxdvBq3UEemkM32bdw,spotify:track:1zp9QxdvBq3UEemkM32bdw
Masked Girl,Mujo,Mujo,Masked Girl,45,58,30837,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2025-03-20,1:43,False,https://open.spotify.com/track/0O3D6cvWrjWuQENLzkKUev,spotify:track:0O3D6cvWrjWuQENLzkKUev
By the Lighthouse,Kurt Stewart,Kurt Stewart; Lomme,Beach Cat,48,53,3979,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-15,2:19,False,https://open.spotify.com/track/2qWIknaCE5ok95u2KkVUhD,spotify:track:2qWIknaCE5ok95u2KkVUhD
Central Park,Vwillz,Vwillz; mike.,Central Park,47,56,95305,,2025-03-14,2:49,True,https://open.spotify.com/track/5CSCpV7F9ZJZqFTOYxGoAw,spotify:track:5CSCpV7F9ZJZqFTOYxGoAw
Underneath - Radio Mix,DJ Antoine,DJ Antoine,Underneath,37,65,448632,,2008-11-17,3:43,False,https://open.spotify.com/track/0m2QMK30CoRqub4f09MqYY,spotify:track:0m2QMK30CoRqub4f09MqYY
Stargazing,Myles Smith,Myles Smith,Stargazing,85,78,1284859,,2024-05-10,2:52,False,https://open.spotify.com/track/3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10
Balcony Daze,Mr. Käfer,Mr. Käfer; Phlocalyst,Balcony Daze,49,55,12247,lo-fi hip hop; lo-fi beats; lo-fi; jazz beats; jazz rap,2025-06-27,2:00,False,https://open.spotify.com/track/7IowvBph1ihjDaSleU5wO3,spotify:track:7IowvBph1ihjDaSleU5wO3
minimal thoughts,créature sonore,créature sonore; Chillhop World,utopian drowsiness,44,55,2706,lo-fi; jazz beats,2025-05-16,2:02,False,https://open.spotify.com/track/6xHeL4NIoCrQP5e4eVE8UH,spotify:track:6xHeL4NIoCrQP5e4eVE8UH
The Zephyr Song,Red Hot Chili Peppers,Red Hot Chili Peppers,By the Way (Deluxe Edition),76,86,23078616,funk rock; alternative rock; rock,2002-07-09,3:51,False,https://open.spotify.com/track/1ndGB6rvxKYN9seCYO1dTF,spotify:track:1ndGB6rvxKYN9seCYO1dTF
Depths,Hillsong Worship,Hillsong Worship,No Other Name,40,78,7126860,worship; christian; pop worship; ccm; gospel,2014-07-01,6:17,False,https://open.spotify.com/track/6X6wIzuxsh7GVNMPz1xTNa,spotify:track:6X6wIzuxsh7GVNMPz1xTNa
