track_name,primary_artist_name,all_artists,album_name,track_popularity,artist_popularity,artist_followers,artist_genres,album_release_date,duration_readable,is_explicit,track_url,track_uri
Escaped,Mujo,Mujo; Mondo Loops; Sweet Medicine,Nostalgia,50,56,31785,lo-fi; lo-fi hip hop; lo-fi beats; jazz beats,2021-01-08,2:03,False,https://open.spotify.com/track/4pw1bXgo8ilIwd78wf8S2C,spotify:track:4pw1bXgo8ilIwd78wf8S2C
late summit,fnonose,fnonose; morningtime,the cliff,54,56,9686,lo-fi; lo-fi beats,2024-04-08,2:05,False,https://open.spotify.com/track/1UuOpNIor0k9Sbaur9XZBa,spotify:track:1UuOpNIor0k9Sbaur9XZBa
gust of wind,fnonose,fnonose; sove,gust of wind,54,56,9686,lo-fi; lo-fi beats,2025-09-05,2:11,False,https://open.spotify.com/track/27WCPpknqnJlxjm9yjgF6w,spotify:track:27WCPpknqnJlxjm9yjgF6w
amarillo,fnonose,fnonose; HM Surf,amarillo,32,56,9686,lo-fi; lo-fi beats,2025-12-15,1:47,False,https://open.spotify.com/track/69p8Kc5wbCFMnG8mHyUf9g,spotify:track:69p8Kc5wbCFMnG8mHyUf9g
Zzz,HM Surf,HM Surf; 96 Zeus; fnonose,Zzz,50,56,33956,lo-fi hip hop; lo-fi; lo-fi beats,2025-10-08,2:41,False,https://open.spotify.com/track/54VhpeIRKA1qJx5WOo8pw9,spotify:track:54VhpeIRKA1qJx5WOo8pw9
come with me,Theo Aabel,Theo Aabel; marsquake,come with me,59,50,2398,lo-fi,2025-11-25,2:40,False,https://open.spotify.com/track/79II8QZ08SaeS7QWfi7iSS,spotify:track:79II8QZ08SaeS7QWfi7iSS
Still Learning,marsquake,marsquake,Still Learning,23,57,1296,lo-fi,2025-12-15,1:41,False,https://open.spotify.com/track/6jORKke5NCZ3q5r9RdnyxH,spotify:track:6jORKke5NCZ3q5r9RdnyxH
Don't Think,Frances The Mute,Frances The Mute; marsquake,Don't Think,50,42,2132,jazz beats; lo-fi beats; lo-fi,2025-04-11,2:10,False,https://open.spotify.com/track/4lSegvIokCne15Ms94FhFj,spotify:track:4lSegvIokCne15Ms94FhFj
blizz,loutwo,loutwo,blizz,64,54,339,lo-fi; lo-fi beats,2025-10-05,2:07,False,https://open.spotify.com/track/2XdxihbjudHhbB95dgk3On,spotify:track:2XdxihbjudHhbB95dgk3On
aromatics,loutwo,loutwo,aromatics,61,54,339,lo-fi; lo-fi beats,2025-10-19,2:16,False,https://open.spotify.com/track/3pkdDfSB2hc2HiVBBKiSqO,spotify:track:3pkdDfSB2hc2HiVBBKiSqO
far far away,loutwo,loutwo,far far away,56,54,339,lo-fi; lo-fi beats,2025-07-06,2:24,False,https://open.spotify.com/track/6krtykK9rfWdArY7XC5Dja,spotify:track:6krtykK9rfWdArY7XC5Dja
if you do,loutwo,loutwo,if you do,55,54,339,lo-fi; lo-fi beats,2025-03-16,2:30,False,https://open.spotify.com/track/5R4nEl8XfFBPS2kxk5KOgi,spotify:track:5R4nEl8XfFBPS2kxk5KOgi
eclipse,Hevi,Hevi,eclipse,56,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2025-07-04,2:28,False,https://open.spotify.com/track/6GPecIJFTK4aAlrCMJMEGq,spotify:track:6GPecIJFTK4aAlrCMJMEGq
See You Again,Hevi,Hevi; H.1,Winter Getaway,54,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2023-01-05,3:44,False,https://open.spotify.com/track/0CRJhKPluJCIEbpAEebFD6,spotify:track:0CRJhKPluJCIEbpAEebFD6
Jester's Lullaby,Hevi,Hevi,Jester's Lullaby,54,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2025-01-24,1:53,False,https://open.spotify.com/track/2aC4EzyoeHagzpbzXZpCuS,spotify:track:2aC4EzyoeHagzpbzXZpCuS
pictures i can't look at,Hevi,Hevi,talking to myself,51,54,8662,lo-fi hip hop; lo-fi; lo-fi beats,2022-06-02,2:09,False,https://open.spotify.com/track/1pU5gKpnjUTdUSM6p7vjwZ,spotify:track:1pU5gKpnjUTdUSM6p7vjwZ
stick around,Towerz,Towerz; Quist,stick around,54,54,11319,lo-fi hip hop; lo-fi; lo-fi beats,2025-09-15,1:30,False,https://open.spotify.com/track/59BR5D92HrB3rRoish6yEW,spotify:track:59BR5D92HrB3rRoish6yEW
Buds of May,Towerz,Towerz; edelwize,Solemn,52,54,11319,lo-fi hip hop; lo-fi; lo-fi beats,2022-03-04,2:43,False,https://open.spotify.com/track/46vLgpK4iNwrZgy8akhJUg,spotify:track:46vLgpK4iNwrZgy8akhJUg
